   2.40000, 675.61983, 643.90897, 459.91736, 544.84605, 596.28099, 536.81392, 759.91736, 263.72155
   2.43333, 700.41322, 585.00669, 482.23140, 550.20080, 611.15702, 496.65328, 702.89256, 215.52878
   2.46667, 720.24793, 526.10442, 504.54545, 552.87818, 623.55372, 483.26640, 650.82645, 175.36814
   2.50000, 727.68595, 469.87952, 509.50413, 571.61981, 608.67769, 443.10576, 606.19835, 148.59438
   2.53333, 747.52066, 410.97724, 541.73554, 566.26506, 606.19835, 437.75100, 559.09091, 127.17537
   2.56667, 727.68595, 368.13922, 556.61157, 587.68407, 598.76033, 408.29987, 489.66942, 127.17537
   2.60000, 722.72727, 346.72021, 606.19835, 560.91031, 593.80165, 402.94511, 437.60331, 135.20750
   2.63333, 695.45455, 330.65596, 626.03306, 576.97456, 598.76033, 408.29987, 388.01653, 145.91700
   2.66667, 683.05785, 311.91432, 655.78512, 547.52343, 581.40496, 413.65462, 323.55372, 178.04552
   2.70000, 655.78512, 303.88220, 685.53719, 544.84605, 581.40496, 427.04150, 291.32231, 215.52878
   2.73333, 635.95041, 311.91432, 692.97521, 547.52343, 569.00826, 435.07363, 246.69421, 279.78581
   2.76667, 608.67769, 327.97858, 695.45455, 536.81392, 566.52893, 461.84739, 216.94215, 330.65596
   2.80000, 581.40496, 336.01071, 740.08264, 558.23293, 576.44628, 483.26640, 209.50413, 405.62249
   2.83333, 546.69421, 360.10710, 745.04132, 552.87818, 581.40496, 502.00803, 187.19008, 502.00803
   2.86667, 521.90083, 427.04150, 750.00000, 550.20080, 573.96694, 539.49130, 184.71074, 585.00669
   2.90000, 511.98347, 469.87952, 740.08264, 544.84605, 578.92562, 566.26506, 214.46281, 676.03748
   2.93333, 502.06612, 542.16867, 747.52066, 558.23293, 578.92562, 598.39357, 236.77686, 769.74565
   2.96667, 514.46281, 633.19946, 742.56198, 576.97456, 586.36364, 649.26372, 271.48760, 884.87282
   3.00000, 536.77686, 716.19813, 725.20661, 606.42570, 578.92562, 681.39224, 296.28099, 973.22624
   3.03333, 566.52893, 732.26238, 712.80992, 622.48996, 581.40496, 804.55154, 345.86777,1074.96653
   3.06667, 658.26446, 876.84070, 675.61983, 668.00535, 571.48760, 788.48728, 400.41322,1165.99732
   3.10000, 737.60331, 922.35609, 663.22314, 724.23025, 561.57025, 868.80857, 454.95868,1246.31861
   3.13333, 789.66942, 951.80723, 640.90909, 772.42303, 551.65289, 922.35609, 509.50413,1323.96252
   3.16667, 826.85950, 949.12985, 633.47107, 836.68005, 561.57025,1002.67738, 516.94215,1406.96118
   3.20000, 844.21488, 949.12985, 603.71901, 876.84070, 526.85950,1058.90228, 524.38017,1420.34806
   3.23333, 824.38017, 946.45248, 588.84298, 895.58233, 539.25620,1096.38554, 549.17355,1428.38019
   3.26667, 831.81818, 986.61312, 593.80165, 917.00134, 516.94215,1099.06292, 536.77686,1406.96118
   3.30000, 819.42149,1008.03213, 576.44628, 919.67871, 514.46281,1112.44980, 531.81818,1420.34806
   3.33333, 809.50413,1018.74163, 596.28099, 908.96921, 509.50413,1107.09505, 536.77686,1428.38019
   3.36667, 787.19008,1016.06426, 586.36364, 908.96921, 504.54545,1117.80455, 521.90083,1420.34806
   3.40000, 819.42149,1032.12851, 566.52893, 903.61446, 492.14876,1112.44980, 529.33884,1414.99331
   3.43333, 799.58678,1021.41901, 566.52893, 903.61446, 482.23140,1088.35341, 524.38017,1414.99331
   3.46667, 811.98347,1013.38688, 559.09091, 898.25971, 484.71074,1099.06292, 539.25620,1414.99331
   3.50000, 809.50413,1010.70950, 549.17355, 906.29183, 477.27273,1091.03079, 539.25620,1428.38019
   3.53333, 807.02479, 994.64525, 561.57025, 890.22758, 467.35537,1085.67604, 534.29752,1412.31593
   3.56667, 799.58678, 983.93574, 536.77686, 887.55020, 469.83471,1080.32129, 536.77686,1414.99331
   3.60000, 794.62810, 975.90361, 569.00826, 884.87282, 462.39669,1085.67604, 529.33884,1431.05756
   3.63333, 816.94215, 954.48461, 549.17355, 876.84070, 459.91736,1085.67604, 529.33884,1409.63855
   3.66667, 809.50413, 935.74297, 541.73554, 876.84070, 457.43802,1074.96653, 524.38017,1423.02544
   3.70000, 802.06612, 908.96921, 534.29752, 879.51807, 437.60331,1091.03079, 539.25620,1412.31593
   3.73333, 794.62810, 903.61446, 544.21488, 871.48594, 450.00000,1077.64391, 544.21488,1412.31593
   3.76667, 797.10744, 882.19545, 541.73554, 876.84070, 452.47934,1077.64391, 531.81818,1414.99331
   3.80000, 802.06612, 852.74431, 546.69421, 866.13119, 450.00000,1069.61178, 534.29752,1417.67068
